file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
P23_sent014,0.0,2.001,P23,-52.00352647569444,,,4.125485174004293
P23_sent126,0.0,2.002,P23,-52.824746488320706,,,1.9654501934913888
P23_sent106,0.0,2.0039375,P23,-48.85446752683081,,,7.8654532319164705
P23_sent022,0.0,2.0,P23,-53.28400213068182,,,4.225319263317149
P23_sent142,0.0,2.001,P23,-51.94912010732323,,,3.8208176442610426
P23_sent052,0.0,2.005875,P23,-48.832610317211056,,,7.828940003921208
P23_sent148,0.0,2.0049375,P23,-49.894107086489896,,,6.05197177048628
P23_sent100,0.0,2.0,P23,-48.02489741161616,,,6.804975313014275
P23_sent036,0.0,2.0039375,P23,-52.730153093434346,,,3.5360287332166296
P23_sent172,0.0,2.001,P23,-51.405959004103536,,,3.051856657920464
P23_sent114,0.0,2.002,P23,-50.18446180555556,,,8.30489319116858
P23_sent130,0.0,2.001,P23,-46.910037878787875,,,8.57446897466492
P23_sent098,0.0,2.0,P23,-48.412612452651516,,,8.10464607139005
P23_sent064,0.0,2.001,P23,-49.439083214962125,,,6.309151909957187
P23_sent016,0.0,1.9990625,P23,-51.435561671401516,,,1.9995085552563792
P23_sent034,0.0,2.001,P23,-51.21885357481061,,,0.4458459377100574
P23_sent002,0.0,2.0039375,P23,-48.9583678582702,,,6.598701718814847
P23_sent200,0.0,1.9970625,P23,-48.50911951546717,,,7.300851063223949
P23_sent192,0.0,2.0078125,P23,-51.60463940797739,,,5.863871133171715
P23_sent006,0.0,1.996125,P23,-51.5149049084596,,,0.39024199373858437
P23_sent026,0.0,2.002,P23,-51.69960345643939,,,0.4385824220879737
P23_sent088,0.0,1.9980625,P23,-52.315622040719695,,,4.835367258066578
P22_sent081,0.0,1.0039375,P22,-59.06142378826531,,,8.690973293933514
P22_sent089,0.0,1.0,P22,-51.50953144929847,,,6.55507779273657
P22_sent133,0.0,1.0029375,P22,-52.92117247289541,,,4.484063980362242
P22_sent165,0.0,1.0029375,P22,-52.360466159119895,,,3.9290763916405815
P22_sent167,0.0,0.9980625,P22,-51.98543626434949,,,2.608669139192213
P22_sent179,0.0,1.005875,P22,-45.31717073074495,,,7.300043272861549
P22_sent163,0.0,1.0029375,P22,-44.52725406568877,,,13.180808172483054
P22_sent101,0.0,1.0029375,P22,-46.19307039221939,,,12.251458078981734
P22_sent019,0.0,0.997125,P22,-65.11218510841837,,,5.451724694919142
P22_sent157,0.0,1.0,P22,-42.97754902742347,,,8.554336403569755
P22_sent063,0.0,1.0,P22,-53.336645009566325,,,1.4711883853340142
P22_sent169,0.0,1.001,P22,-51.63448162468112,,,0.5833122286838908
P22_sent067,0.0,1.002,P22,-52.2253567442602,,,6.81168170480347
P22_sent097,0.0,1.0029375,P22,-51.7863620057398,,,4.857693071750763
P22_sent037,0.0,1.002,P22,-53.79478236607143,,,3.166283686824401
P22_sent177,0.0,1.0078125,P22,-48.577444365530305,,,10.617634138633566
P22_sent161,0.0,1.005875,P22,-46.10565617108586,,,10.938220332820364
P22_sent129,0.0,1.002,P22,-51.34214066485969,,,6.9499389357352275
P22_sent199,0.0,1.002,P22,-50.747443997130105,,,7.22146139458602
P22_sent071,0.0,1.004875,P22,-56.0224609375,,,2.699407348116189
P22_sent073,0.0,1.002,P22,-67.69737523915816,,,7.0976273247186
P22_sent141,0.0,1.0029375,P22,-56.44907924107143,,,7.021386651929885
P22_sent017,0.0,1.0039375,P22,-47.89752570950255,,,9.938025780415487
P22_sent049,0.0,1.0,P22,-53.26445412149235,,,1.9073208590685535
P22_sent109,0.0,1.002,P22,-47.21050402582908,,,9.619515643663625
P22_sent134,0.0,5.002,P22,,,,
P22_sent127,0.0,1.0029375,P22,-54.169264190051024,,,8.660069184591972
P22_sent131,0.0,1.004875,P22,-56.512625558035715,,,8.565609161386162
P22_sent180,0.0,5.0,P22,,,,
P22_sent147,0.0,1.0,P22,-50.96943259725765,,,6.8832013406030494
P22_sent137,0.0,1.0019375,P22,-52.9452975526148,,,3.5089600410957296
P22_sent189,0.0,1.0029375,P22,-49.64364437181123,,,8.432622925872515
P22_sent193,0.0,1.001,P22,-54.0151217713648,,,8.528249485728871
P22_sent195,0.0,1.002,P22,-53.26265047034439,,,1.1143932572003674
P22_sent005,0.0,1.001,P22,-54.306177256058675,,,1.833242569013093
P22_sent029,0.0,1.002,P22,-51.50806660554847,,,4.573894483745545
P22_sent057,0.0,0.996125,P22,-50.54760243941327,,,4.976545331517606
P22_sent119,0.0,1.0039375,P22,-51.22049884406888,,,8.455654433460069
P22_sent113,0.0,1.0029375,P22,-72.16526327327806,,,4.527800956812504
P22_sent171,0.0,1.0029375,P22,-49.06888751594388,,,7.710982716243727
P22_sent185,0.0,1.005875,P22,-48.779000946969695,,,8.991868962782869
P22_sent105,0.0,1.001,P22,-51.4084323182398,,,5.037637335716907
P22_sent031,0.0,1.004875,P22,-53.048897879464285,,,3.852818009031867
P22_sent053,0.0,1.0039375,P22,-53.01873405612245,,,6.816471815928496
P22_sent111,0.0,1.0039375,P22,-56.554612763073976,,,8.122959882687704
P22_sent078,0.0,5.0029375,P22,,,,
P22_sent187,0.0,1.001,P22,-45.63226941167092,,,11.886028482084036
P22_sent095,0.0,0.9990625,P22,-52.85975366709184,,,5.355066618884928
P22_sent055,0.0,1.005875,P22,-52.13671381786616,,,5.485193006149662
P22_sent079,0.0,1.002,P22,-68.12568757971938,,,6.90973560208218
P22_sent093,0.0,0.995125,P22,-50.46381736288265,,,4.750340890540546
P22_sent009,0.0,1.0019375,P22,-53.302126514668366,,,4.939412900030803
P22_sent181,0.0,1.0039375,P22,-57.274638273278065,,,5.614275132424971
P22_sent069,0.0,1.0029375,P22,-54.21128627232143,,,2.19083667404378
P22_sent175,0.0,1.001,P22,-54.92441107302296,,,3.867749603466371
P22_sent125,0.0,1.001,P22,-51.36924027423469,,,3.602610202453988
P22_sent123,0.0,0.9970625,P22,-52.12089943399235,,,1.2050771780916216
P22_sent183,0.0,0.9990625,P22,-48.94935327646684,,,9.636893000261564
P22_sent061,0.0,1.0029375,P22,-52.81866330516581,,,3.6545335335907723
P22_sent143,0.0,1.0039375,P22,-54.63895587531888,,,8.543063183234475
P22_sent153,0.0,0.9990625,P22,-50.91827268016581,,,4.516043536861898
P22_sent065,0.0,1.002,P22,-52.255107023278065,,,0.789210120040428
P22_sent045,0.0,1.0049375,P22,-73.79521584024235,,,3.7345748975865263
P22_sent023,0.0,1.0088125,P22,-52.46996823705808,,,3.236720834679071
P22_sent011,0.0,1.006875,P22,-48.90082465277778,,,10.135305109564092
P22_sent121,0.0,1.002,P22,-48.5876315369898,,,10.378733568803813
P22_sent003,0.0,1.0,P22,-50.96147062340561,,,0.8894976582698035
P22_sent007,0.0,1.0039375,P22,-51.635228993941325,,,3.120718131820581
P22_sent099,0.0,1.0,P22,-51.66912966358419,,,5.672295208224783
P22_sent197,0.0,1.001,P22,-51.629509127869895,,,1.8701268989125124
P22_sent159,0.0,1.0088125,P22,-51.78802675189394,,,3.534173178197058
P22_sent059,0.0,1.005875,P22,-46.119589449179294,,,7.961627385089569
P22_sent117,0.0,1.0039375,P22,-43.84897161989796,,,11.265129006712524
P22_sent145,0.0,1.0,P22,-52.207544443558675,,,7.129504144606727
P22_sent047,0.0,1.0029375,P22,-50.51646205357143,,,6.624938564741617
P22_sent025,0.0,1.002,P22,-51.75181859853316,,,4.386164066987197
P22_sent001,0.0,1.0039375,P22,-53.72113161670919,,,10.531394646953888
P22_sent075,0.0,1.0078125,P22,-52.23874980271464,,,6.087735061082203
P22_sent077,0.0,1.001,P22,-53.36918048469388,,,5.92559209829992
P22_sent091,0.0,1.0029375,P22,-55.751743861607146,,,6.707080515868332
P22_sent149,0.0,1.0,P22,-54.00941187021684,,,2.831897077469126
P22_sent173,0.0,1.0039375,P22,-52.831861846301024,,,3.926512947835352
P22_sent085,0.0,1.001,P22,-51.58101482780612,,,5.321830786074071
P22_sent035,0.0,1.002,P22,-42.10172193877551,,,14.228690034555616
P22_sent013,0.0,1.001,P22,-63.29525569993623,,,4.713141805835286
P22_sent151,0.0,0.997125,P22,-51.925537109375,,,1.3117194574183682
P22_sent087,0.0,1.005875,P22,-51.493662208017675,,,3.9546361514037063
P22_sent039,0.0,1.0078125,P22,-67.3260041824495,,,4.992149350869941
P22_sent051,0.0,1.0039375,P22,-53.854945591517854,,,3.9281421905002887
P22_sent021,0.0,1.0029375,P22,-70.81324238679846,,,6.171298937518851
P22_sent139,0.0,1.005875,P22,-52.817215119949495,,,4.703883830125202
P22_sent015,0.0,1.0,P22,-52.900898836096935,,,2.9869291413966037
P22_sent033,0.0,1.001,P22,-52.10560327646684,,,1.7977276567598857
P22_sent135,0.0,1.004875,P22,-58.77757792570153,,,6.228626976801111
P22_sent155,0.0,1.002,P22,-49.887226961096935,,,7.82448633592164
P22_sent027,0.0,1.0029375,P22,-52.42105787627551,,,2.62284482991935
P22_sent041,0.0,1.0078125,P22,-43.6374388415404,,,10.791461797691356
P22_sent107,0.0,1.002,P22,-52.93417171556123,,,3.578153654899773
P22_sent115,0.0,1.002,P22,-52.277951610331634,,,2.4077411099385513
P22_sent191,0.0,1.0019375,P22,-52.883813974808675,,,8.756239413700596
P22_sent083,0.0,0.9990625,P22,-53.916234853316325,,,8.085054160359809
P22_sent103,0.0,1.0,P22,-62.080690967793366,,,9.004048230730984
P22_sent043,0.0,1.004875,P22,-52.6264498963648,,,7.319117641245004
P21_sent157,0.0,0.9990625,P21,-50.87891123246173,,,7.43459606595753
P21_sent117,0.0,1.0,P21,-51.27861926020408,,,6.658898060912718
P21_sent155,0.0,1.0029375,P21,-54.30078125,,,3.542532507087711
P21_sent189,0.0,1.0039375,P21,-51.52581911670919,,,5.90577036958938
P21_sent182,0.0,4.001,P21,,,,
P21_sent066,0.0,4.001,P21,,,,
P21_sent091,0.0,1.004875,P21,-53.77590880102041,,,4.233407002712003
P21_sent043,0.0,1.0029375,P21,-52.2776028380102,,,4.9691092172468245
P21_sent029,0.0,1.001,P21,-51.52440908003827,,,1.752902204092412
P21_sent095,0.0,1.0039375,P21,-77.45427594866071,,,5.022607466207033
P21_sent051,0.0,0.9980625,P21,-62.31503607302296,,,8.697657523933927
P21_sent165,0.0,1.001,P21,-52.769650829081634,,,6.310340515637788
P21_sent047,0.0,1.001,P21,-71.98904854910714,,,6.357461454473192
P21_sent033,0.0,1.002,P21,-47.172871492346935,,,9.432890766103366
P21_sent118,0.0,4.002,P21,,,,
P21_sent041,0.0,1.0039375,P21,-47.056172273596935,,,9.909296365014127
P21_sent061,0.0,1.0019375,P21,-59.51244618941327,,,7.606137546954123
P21_sent021,0.0,1.002,P21,-53.83852339764031,,,6.863103332688285
P21_sent075,0.0,1.002,P21,-50.34765126753827,,,8.251696359415943
P21_sent011,0.0,1.002,P21,-64.47764369419643,,,4.453257613861204
P21_sent003,0.0,1.0039375,P21,-51.24891382334184,,,3.5087892591249394
P21_sent175,0.0,1.002,P21,-46.481270926339285,,,9.187575889971528
P21_sent107,0.0,1.001,P21,-41.99139528858419,,,9.690512954848804
P21_sent039,0.0,1.0029375,P21,-49.67753507653061,,,4.163840960403595
P21_sent177,0.0,1.0039375,P21,-48.444405691964285,,,6.51779957668354
P21_sent144,0.0,4.002,P21,,,,
P21_sent105,0.0,1.0029375,P21,-51.76723931760204,,,5.968621576657813
P21_sent171,0.0,1.001,P21,-62.23370236766581,,,7.322458689380094
P21_sent161,0.0,1.0049375,P21,-52.42782904177296,,,4.038861020239276
P21_sent015,0.0,1.002,P21,-54.037478077168366,,,6.314550146458172
P21_sent137,0.0,1.0029375,P21,-52.80178770727041,,,10.992918374533158
P21_sent068,0.0,4.002,P21,,,,
P21_sent183,0.0,1.004875,P21,-68.91940868144133,,,3.956471176855457
P21_sent172,0.0,4.0029375,P21,,,,
P21_sent071,0.0,1.0019375,P21,-53.09014269770408,,,4.518813314967451
P21_sent005,0.0,1.001,P21,-47.51949139030612,,,8.997999385315108
P21_sent083,0.0,1.002,P21,-56.836590202487244,,,8.157100088147878
P21_sent159,0.0,0.997125,P21,-52.467564174107146,,,5.0108279088236864
P21_sent019,0.0,1.001,P21,-50.91230369100765,,,3.9898862399990103
P21_sent123,0.0,1.001,P21,-53.45054408482143,,,3.820877590535689
P21_sent023,0.0,1.0029375,P21,-50.21548150510204,,,7.741497780896487
P21_sent037,0.0,1.006875,P21,-50.330941248421716,,,3.41049969590515
P21_sent193,0.0,1.0,P21,-52.91401765784439,,,8.291658635304675
P21_sent035,0.0,1.0039375,P21,-45.78050761320153,,,10.753010349257899
P21_sent119,0.0,1.0,P21,-70.07962472098214,,,4.853806944429097
P21_sent013,0.0,1.005875,P21,-48.689724392361114,,,10.154831540693454
P21_sent141,0.0,1.001,P21,-51.407924107142854,,,3.9325729194980763
P21_sent191,0.0,1.005875,P21,-57.730019925820706,,,8.300535187862613
P21_sent063,0.0,1.0039375,P21,-50.570870535714285,,,9.027569214765796
P21_sent101,0.0,1.001,P21,-69.147216796875,,,4.335704381996028
P21_sent149,0.0,0.9990625,P21,-49.645433075573976,,,5.37997009935318
P21_sent111,0.0,1.006875,P21,-52.413406526199495,,,7.190855789629923
P21_sent059,0.0,1.0,P21,-52.23504264987245,,,6.201784419718346
P21_sent093,0.0,1.0039375,P21,-51.94917390784439,,,4.185235500064279
P21_sent163,0.0,1.001,P21,-44.54540517378827,,,9.04455390269375
P21_sent097,0.0,1.0078125,P21,-50.36932804608586,,,6.386385988145793
P21_sent087,0.0,1.0039375,P21,-66.78645667251276,,,6.488066494741459
P21_sent187,0.0,1.0078125,P21,-51.71851325757576,,,3.9572892877564456
P21_sent017,0.0,1.0,P21,-66.82264429209184,,,7.302297162826573
P21_sent099,0.0,1.002,P21,-51.89200015943877,,,4.437134650319291
P21_sent135,0.0,1.0,P21,-64.26204261001276,,,7.219626830386444
P21_sent109,0.0,1.0,P21,-51.943673270089285,,,4.199989381943237
P21_sent143,0.0,1.001,P21,-51.951789700255105,,,4.849902235389932
P21_sent103,0.0,1.0039375,P21,-53.139533840880105,,,4.667984849207556
P21_sent195,0.0,1.005875,P21,-48.427897135416664,,,8.889650593402726
P21_sent073,0.0,1.0039375,P21,-52.37388891103316,,,6.02831860837248
P21_sent053,0.0,1.0029375,P21,-50.89946388711735,,,7.825921181136408
P21_sent113,0.0,1.0029375,P21,-51.11172173947704,,,5.003264031287668
P21_sent085,0.0,1.0088125,P21,-51.31192787247475,,,6.765054582360223
P21_sent031,0.0,1.002,P21,-51.860326650191325,,,5.397819472735651
P21_sent115,0.0,1.0049375,P21,-50.895228794642854,,,8.323563440770481
P21_sent125,0.0,1.002,P21,-52.42400749362245,,,3.369613115808596
P21_sent094,0.0,4.002,P21,,,,
P21_sent179,0.0,1.001,P21,-51.739088408801024,,,5.620979266363712
P21_sent121,0.0,1.0019375,P21,-53.654271962691325,,,6.592893226267837
P21_sent081,0.0,1.005875,P21,-51.83176984690657,,,9.99568518965727
P21_sent199,0.0,1.005875,P21,-50.24051057449495,,,3.84376567248537
P21_sent185,0.0,1.0029375,P21,-52.63432716836735,,,3.1596419374643974
P21_sent169,0.0,1.0039375,P21,-54.02421974649235,,,4.103697341095567
P21_sent151,0.0,1.005875,P21,-51.518234098800505,,,4.352103136965033
P21_sent027,0.0,1.001,P21,-53.108966438137756,,,3.0333585661140994
P21_sent089,0.0,1.0039375,P21,-51.89077945631377,,,5.882443863112545
P21_sent007,0.0,1.0049375,P21,-51.90107820471939,,,5.699560470101758
P21_sent167,0.0,1.0019375,P21,-51.51636738679847,,,4.708496500247191
P21_sent153,0.0,1.002,P21,-51.397779815051024,,,5.200153768631425
P21_sent173,0.0,1.002,P21,-71.66552236128827,,,4.470782243821532
P21_sent100,0.0,4.0019375,P21,,,,
P21_sent181,0.0,1.001,P21,-52.659543407206634,,,4.969654429808047
P21_sent065,0.0,1.0039375,P21,-42.66973254145408,,,7.47090227035916
P21_sent079,0.0,1.0039375,P21,-50.86678890306123,,,5.2515483704278845
P21_sent197,0.0,1.0039375,P21,-53.038449657206634,,,2.361516434978082
P21_sent055,0.0,1.0029375,P21,-51.722143056441325,,,1.0636878964706433
P21_sent009,0.0,0.9990625,P21,-53.91939373405612,,,4.386664397338182
P21_sent077,0.0,1.0019375,P21,-46.51931700414541,,,7.6165298685673095
P21_sent057,0.0,1.0039375,P21,-49.680499641262756,,,9.037709702665424
P21_sent010,0.0,4.0029375,P21,,,,
P21_sent067,0.0,1.0029375,P21,-57.076047313456634,,,6.4866128016861415
P21_sent131,0.0,1.0,P21,-52.81128427933673,,,3.3408586763911163
P21_sent139,0.0,1.0039375,P21,-50.107058155293366,,,6.429063111055519
P21_sent069,0.0,1.005875,P21,-55.54312164614899,,,9.587485156795292
P21_sent045,0.0,1.0039375,P21,-50.887565768494895,,,4.76964285721604
P21_sent145,0.0,1.0029375,P21,-53.48871970663265,,,6.877377770792549
P21_sent134,0.0,4.0019375,P21,,,,
P21_sent025,0.0,1.0039375,P21,-70.26629264987245,,,5.376545421910981
P21_sent127,0.0,1.004875,P21,-54.24118104272959,,,4.041314607105397
P21_sent147,0.0,1.002,P21,-51.088981784119895,,,5.501784429542241
P21_sent049,0.0,1.002,P21,-51.67552714445153,,,9.67598484270505
P21_sent133,0.0,1.001,P21,-52.300168407206634,,,6.543854602550627
P21_sent001,0.0,1.006875,P21,-49.375912444760104,,,5.246774257493374
P21_sent129,0.0,1.005875,P21,-51.59960444286616,,,4.100159935427811
